,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Date,Amount
159719,550359,21743,STAR PORTABLE TABLE LIGHT ,1,18-04-2011 10:41,2.95,17841.0,United Kingdom,2011-04-18,2.95
159774,550360,22691,DOORMAT WELCOME SUNRISE,1,18-04-2011 10:55,7.95,14978.0,United Kingdom,2011-04-18,7.95
159810,550361,22501,PICNIC BASKET WICKER LARGE,2,18-04-2011 11:10,9.95,13082.0,United Kingdom,2011-04-18,19.9
159830,550362,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,1,18-04-2011 11:13,1.25,13113.0,United Kingdom,2011-04-18,1.25
159843,550364,23255,CHILDRENS CUTLERY CIRCUS PARADE,4,18-04-2011 11:29,4.15,16713.0,United Kingdom,2011-04-18,16.6
159853,550377,22777,GLASS CLOCHE LARGE,4,18-04-2011 11:45,8.5,13082.0,United Kingdom,2011-04-18,34.0
159854,550389,22292,HANGING CHICK  YELLOW DECORATION,3,18-04-2011 11:53,1.45,17284.0,United Kingdom,2011-04-18,4.35
159897,550408,85099B,JUMBO BAG RED RETROSPOT,10,18-04-2011 11:59,2.08,16746.0,United Kingdom,2011-04-18,20.8
159936,550437,21562,HAWAIIAN GRASS SKIRT ,1,18-04-2011 12:14,1.25,16923.0,United Kingdom,2011-04-18,1.25
159958,550438,22423,REGENCY CAKESTAND 3 TIER,1,18-04-2011 12:16,12.75,15265.0,United Kingdom,2011-04-18,12.75
160000,550439,47566B,TEA TIME PARTY BUNTING,4,18-04-2011 12:17,4.95,18231.0,United Kingdom,2011-04-18,19.8
160041,550446,21754,HOME BUILDING BLOCK WORD,3,18-04-2011 12:36,5.95,13871.0,United Kingdom,2011-04-18,17.85
160065,550447,21623,VINTAGE UNION JACK MEMOBOARD,1,18-04-2011 12:36,9.95,16033.0,United Kingdom,2011-04-18,9.95
160117,550448,22896,PEG BAG APPLES DESIGN,2,18-04-2011 12:42,2.55,16746.0,United Kingdom,2011-04-18,5.1
160121,550449,22668,PINK BABY BUNTING,100,18-04-2011 12:45,2.55,15199.0,United Kingdom,2011-04-18,254.99999999999997
160124,550450,22178,VICTORIAN GLASS HANGING T-LIGHT,72,18-04-2011 12:47,1.25,15615.0,United Kingdom,2011-04-18,90.0
160127,550452,21830,ASSORTED CREEPY CRAWLIES,1,18-04-2011 12:56,0.42,14525.0,United Kingdom,2011-04-18,0.42
160134,550453,84946,ANTIQUE SILVER T-LIGHT GLASS,24,18-04-2011 12:58,1.25,16226.0,United Kingdom,2011-04-18,30.0
160146,550457,82583,HOT BATHS METAL SIGN,72,18-04-2011 13:12,1.85,13798.0,United Kingdom,2011-04-18,133.20000000000002
160493,550459,21955,DOORMAT UNION JACK GUNS AND ROSES,1,18-04-2011 13:17,7.95,18116.0,United Kingdom,2011-04-18,7.95
160542,550461,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1930,18-04-2011 13:20,2.4,15749.0,United Kingdom,2011-04-18,4632.0
160547,550462,23199,JUMBO BAG APPLES,10,18-04-2011 13:22,2.08,16458.0,United Kingdom,2011-04-18,20.8
160566,550464,20754,RETROSPOT RED WASHING UP GLOVES,10,18-04-2011 13:30,2.1,16550.0,United Kingdom,2011-04-18,21.0
160629,550465,21181,PLEASE ONE PERSON METAL SIGN,12,18-04-2011 13:31,2.1,16217.0,United Kingdom,2011-04-18,25.200000000000003
160634,550467,21794,CLASSIC FRENCH STYLE BASKET NATURAL,3,18-04-2011 13:36,6.75,18009.0,United Kingdom,2011-04-18,20.25
160666,550468,23207,LUNCH BAG ALPHABET DESIGN,10,18-04-2011 13:43,1.65,16700.0,United Kingdom,2011-04-18,16.5
160693,550469,85144,JARDIN ETCHED GLASS CHEESE DISH,5,18-04-2011 13:46,1.95,16399.0,United Kingdom,2011-04-18,9.75
161269,550473,15034,PAPER POCKET TRAVELING FAN ,12,18-04-2011 13:54,0.14,14623.0,United Kingdom,2011-04-18,1.6800000000000002
161571,550476,84997B,CHILDRENS CUTLERY RETROSPOT RED ,12,18-04-2011 14:00,3.39,15769.0,United Kingdom,2011-04-18,40.68
161573,550477,21524,DOORMAT SPOTTY HOME SWEET HOME,2,18-04-2011 14:01,7.95,17338.0,United Kingdom,2011-04-18,15.9
161665,550478,22076,6 RIBBONS EMPIRE  ,12,18-04-2011 14:01,1.65,15755.0,United Kingdom,2011-04-18,19.799999999999997
161683,550479,22521,CHILDS GARDEN TROWEL PINK,12,18-04-2011 14:01,0.85,15625.0,United Kingdom,2011-04-18,10.2
161719,550480,21240,BLUE POLKADOT CUP,15,18-04-2011 14:05,0.85,13069.0,United Kingdom,2011-04-18,12.75
161746,550481,21770,OPEN CLOSED METAL SIGN,1,18-04-2011 14:08,4.95,17634.0,United Kingdom,2011-04-18,4.95
161755,550483,22998,TRAVEL CARD WALLET KEEP CALM,5,18-04-2011 14:12,0.42,16033.0,United Kingdom,2011-04-18,2.1
161765,550487,23184,BULL DOG BOTTLE OPENER,4,18-04-2011 14:21,4.95,18219.0,United Kingdom,2011-04-18,19.8
161776,550488,23004,TRAVEL CARD WALLET PANTRY,10,18-04-2011 14:27,0.42,16729.0,United Kingdom,2011-04-18,4.2
161808,550490,85066,CREAM SWEETHEART MINI CHEST,2,18-04-2011 14:32,12.75,17054.0,United Kingdom,2011-04-18,25.5
161824,550491,22430,ENAMEL WATERING CAN CREAM,4,18-04-2011 14:37,4.95,16033.0,United Kingdom,2011-04-18,19.8
161825,550492,22424,ENAMEL BREAD BIN CREAM,1,18-04-2011 14:44,12.75,14180.0,United Kingdom,2011-04-18,12.75
161836,550493,84949,SILVER HANGING T-LIGHT HOLDER,1,18-04-2011 14:50,1.65,15311.0,United Kingdom,2011-04-18,1.65
161882,550495,22457,NATURAL SLATE HEART CHALKBOARD ,3,18-04-2011 15:00,2.95,13769.0,United Kingdom,2011-04-18,8.850000000000001
162088,550497,22084,PAPER CHAIN KIT EMPIRE,80,18-04-2011 15:08,2.55,18064.0,United Kingdom,2011-04-18,204.0
162090,550498,22429,ENAMEL MEASURING JUG CREAM,1,18-04-2011 15:14,4.25,14692.0,United Kingdom,2011-04-18,4.25
162505,550503,22178,VICTORIAN GLASS HANGING T-LIGHT,12,18-04-2011 15:31,1.25,15508.0,United Kingdom,2011-04-18,15.0
162523,550504,22894,TABLECLOTH RED APPLES DESIGN ,2,18-04-2011 15:43,9.95,16654.0,United Kingdom,2011-04-18,19.9
162538,550512,21742,LARGE ROUND WICKER PLATTER ,1,18-04-2011 16:31,5.95,18069.0,United Kingdom,2011-04-18,5.95
162647,550513,M,Manual,1,18-04-2011 16:37,7.95,16928.0,United Kingdom,2011-04-18,7.95
162685,550514,22087,PAPER BUNTING WHITE LACE,6,18-04-2011 16:49,2.95,14631.0,United Kingdom,2011-04-18,17.700000000000003
162698,550515,22832,BROCANTE SHELF WITH HOOKS,1,18-04-2011 17:29,10.75,14502.0,United Kingdom,2011-04-18,10.75
162754,550516,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,9,18-04-2011 17:32,9.95,14502.0,United Kingdom,2011-04-18,89.55
162755,550517,23073,GEORGIAN TRINKET BOX,2,19-04-2011 08:17,12.5,14352.0,United Kingdom,2011-04-19,25.0
162784,550518,21380,WOODEN HAPPY BIRTHDAY GARLAND,6,19-04-2011 08:55,2.95,16628.0,United Kingdom,2011-04-19,17.700000000000003
162805,550519,22524,CHILDRENS GARDEN GLOVES BLUE,10,19-04-2011 09:31,1.25,13141.0,United Kingdom,2011-04-19,12.5
162835,550520,21448,12 DAISY PEGS IN WOOD BOX,12,19-04-2011 09:43,1.65,16170.0,United Kingdom,2011-04-19,19.799999999999997
162857,550521,23206,LUNCH BAG APPLE DESIGN,10,19-04-2011 09:49,1.65,13647.0,United Kingdom,2011-04-19,16.5
162880,550522,22839,3 TIER CAKE TIN GREEN AND CREAM,2,19-04-2011 10:04,14.95,12947.0,United Kingdom,2011-04-19,29.9
162914,550523,21212,PACK OF 72 RETROSPOT CAKE CASES,24,19-04-2011 10:08,0.55,15594.0,United Kingdom,2011-04-19,13.200000000000001
162929,550524,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,144,19-04-2011 10:08,0.55,16422.0,United Kingdom,2011-04-19,79.2
162933,550525,84723,CHERRY BLOSSOM CANVAS ART PICTURE,2,19-04-2011 10:19,7.95,14672.0,United Kingdom,2011-04-19,15.9
162960,550526,22977,DOLLY GIRL CHILDRENS EGG CUP,12,19-04-2011 10:40,1.25,14309.0,United Kingdom,2011-04-19,15.0
163031,550528,84879,ASSORTED COLOUR BIRD ORNAMENT,8,19-04-2011 10:49,1.69,17663.0,United Kingdom,2011-04-19,13.52
163044,550531,22087,PAPER BUNTING WHITE LACE,12,19-04-2011 10:59,2.95,13199.0,United Kingdom,2011-04-19,35.400000000000006
163045,550532,90214G,"LETTER ""G"" BLING KEY RING",1,19-04-2011 11:02,1.25,14606.0,United Kingdom,2011-04-19,1.25
163082,550535,22386,JUMBO BAG PINK POLKADOT,10,19-04-2011 11:19,2.08,14211.0,United Kingdom,2011-04-19,20.8
163096,550539,21385,IVORY HANGING DECORATION  HEART,24,19-04-2011 11:27,0.85,13479.0,United Kingdom,2011-04-19,20.4
163446,550560,85066,CREAM SWEETHEART MINI CHEST,2,19-04-2011 11:46,12.75,14242.0,United Kingdom,2011-04-19,25.5
163454,550579,21394,RED POLKADOT BEAKER ,48,19-04-2011 11:52,0.39,13266.0,United Kingdom,2011-04-19,18.72
163481,550607,22505,MEMO BOARD COTTAGE DESIGN,2,19-04-2011 12:17,4.95,16919.0,United Kingdom,2011-04-19,9.9
163504,550608,22970,LONDON BUS COFFEE MUG,462,19-04-2011 12:19,2.1,12901.0,United Kingdom,2011-04-19,970.2
163506,550610,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,9,19-04-2011 12:22,9.95,14502.0,United Kingdom,2011-04-19,89.55
163508,550612,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,1,19-04-2011 12:26,6.75,14662.0,United Kingdom,2011-04-19,6.75
163529,550613,22048,BIRTHDAY BANQUET GIFT WRAP,25,19-04-2011 12:26,0.42,16180.0,United Kingdom,2011-04-19,10.5
163553,550615,46000S,POLYESTER FILLER PAD 40x40cm,10,19-04-2011 12:41,1.45,16730.0,United Kingdom,2011-04-19,14.5
163576,550616,47590B,PINK HAPPY BIRTHDAY BUNTING,6,19-04-2011 12:59,5.45,15140.0,United Kingdom,2011-04-19,32.7
163589,550617,21155,RED RETROSPOT PEG BAG,6,19-04-2011 13:03,2.55,13376.0,United Kingdom,2011-04-19,15.299999999999999
163631,550619,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,19-04-2011 13:21,2.95,15717.0,United Kingdom,2011-04-19,35.400000000000006
163660,550621,21899,"KEY FOB , GARAGE DESIGN",2,19-04-2011 13:41,0.65,13263.0,United Kingdom,2011-04-19,1.3
163707,550622,20679,EDWARDIAN PARASOL RED,4,19-04-2011 13:49,5.95,13735.0,United Kingdom,2011-04-19,23.8
163766,550623,21925,UNION STRIPE CUSHION COVER ,12,19-04-2011 13:56,1.25,13719.0,United Kingdom,2011-04-19,15.0
163772,550624,84879,ASSORTED COLOUR BIRD ORNAMENT,16,19-04-2011 13:57,1.69,14201.0,United Kingdom,2011-04-19,27.04
163786,550626,21677,HEARTS  STICKERS,6,19-04-2011 14:23,0.85,13184.0,United Kingdom,2011-04-19,5.1
163818,550627,22668,PINK BABY BUNTING,5,19-04-2011 14:36,2.95,16633.0,United Kingdom,2011-04-19,14.75
163844,550628,22180,RETROSPOT LAMP,1,19-04-2011 14:37,9.95,13101.0,United Kingdom,2011-04-19,9.95
163852,550629,22286,DECORATION WOBBLY RABBIT METAL ,12,19-04-2011 14:48,1.65,13782.0,United Kingdom,2011-04-19,19.799999999999997
163861,550630,85163B,BLACK BAROQUE WALL CLOCK ,12,19-04-2011 14:49,3.95,14298.0,United Kingdom,2011-04-19,47.400000000000006
163926,550631,22564,ALPHABET STENCIL CRAFT,12,19-04-2011 14:51,1.25,15225.0,United Kingdom,2011-04-19,15.0
163949,550632,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,1,19-04-2011 14:56,8.5,16907.0,United Kingdom,2011-04-19,8.5
163984,550633,22038,BOTANICAL LAVENDER GIFT WRAP ,25,19-04-2011 14:57,0.42,17449.0,United Kingdom,2011-04-19,10.5
164029,550634,85027L,FRENCH CHATEAU LARGE PLATTER ,12,19-04-2011 15:02,1.95,14298.0,United Kingdom,2011-04-19,23.4
164031,550635,47566,PARTY BUNTING,60,19-04-2011 15:20,4.15,18173.0,United Kingdom,2011-04-19,249.00000000000003
164210,550637,48184,DOORMAT ENGLISH ROSE ,1,19-04-2011 15:39,7.95,14415.0,United Kingdom,2011-04-19,7.95
164416,550639,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,19-04-2011 15:46,0.85,14152.0,United Kingdom,2011-04-19,8.5
164457,550643,21294,ETCHED GLASS COASTER,26,19-04-2011 16:14,0.39,18116.0,United Kingdom,2011-04-19,10.14
164486,550645,22730,ALARM CLOCK BAKELIKE IVORY,3,19-04-2011 16:30,3.75,16098.0,United Kingdom,2011-04-19,11.25
164501,550649,22960,JAM MAKING SET WITH JARS,6,19-04-2011 16:37,4.25,13134.0,United Kingdom,2011-04-19,25.5
164503,550651,85049D,BRIGHT BLUES RIBBONS ,1,19-04-2011 16:52,1.25,15436.0,United Kingdom,2011-04-19,1.25
164633,550655,22084,PAPER CHAIN KIT EMPIRE,4,19-04-2011 17:19,2.95,17217.0,United Kingdom,2011-04-19,11.8
164642,550656,22457,NATURAL SLATE HEART CHALKBOARD ,6,20-04-2011 08:07,2.95,17652.0,United Kingdom,2011-04-20,17.700000000000003
164665,550657,22178,VICTORIAN GLASS HANGING T-LIGHT,192,20-04-2011 08:24,1.06,18198.0,United Kingdom,2011-04-20,203.52
164669,550658,82001S,VINYL RECORD FRAME SILVER,24,20-04-2011 09:01,3.39,13576.0,United Kingdom,2011-04-20,81.36
164672,550659,21533,RETROSPOT LARGE MILK JUG,3,20-04-2011 09:02,4.95,17730.0,United Kingdom,2011-04-20,14.850000000000001
164691,550660,48138,DOORMAT UNION FLAG,10,20-04-2011 09:03,6.75,15179.0,United Kingdom,2011-04-20,67.5
164710,550662,47590B,PINK HAPPY BIRTHDAY BUNTING,3,20-04-2011 09:29,5.45,15078.0,United Kingdom,2011-04-20,16.35
164737,550663,23201,JUMBO BAG ALPHABET,10,20-04-2011 09:30,1.95,15078.0,United Kingdom,2011-04-20,19.5
164754,550666,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,20-04-2011 09:35,3.95,17719.0,United Kingdom,2011-04-20,15.8
164777,550667,84992,72 SWEETHEART FAIRY CAKE CASES,480,20-04-2011 09:48,0.4,13027.0,United Kingdom,2011-04-20,192.0
164784,550669,22423,REGENCY CAKESTAND 3 TIER,8,20-04-2011 10:04,12.75,16837.0,United Kingdom,2011-04-20,102.0
164785,550670,22712,CARD DOLLY GIRL ,12,20-04-2011 10:04,0.42,17734.0,United Kingdom,2011-04-20,5.04
164796,550673,21463,MIRRORED DISCO BALL ,16,20-04-2011 10:28,4.95,12971.0,United Kingdom,2011-04-20,79.2
164805,550674,22499,WOODEN UNION JACK BUNTING,24,20-04-2011 10:29,5.95,12971.0,United Kingdom,2011-04-20,142.8
164807,550675,84978,HANGING HEART JAR T-LIGHT HOLDER,24,20-04-2011 10:39,1.25,15260.0,United Kingdom,2011-04-20,30.0
164819,550701,21733,RED HANGING HEART T-LIGHT HOLDER,32,20-04-2011 10:48,2.55,14905.0,United Kingdom,2011-04-20,81.6
164831,550710,21259,VICTORIAN SEWING BOX SMALL ,48,20-04-2011 11:05,6.0,17450.0,United Kingdom,2011-04-20,288.0
164840,550711,82484,WOOD BLACK BOARD ANT WHITE FINISH,108,20-04-2011 11:06,4.77,18102.0,United Kingdom,2011-04-20,515.16
164843,550712,85132C,CHARLIE AND LOLA FIGURES TINS,12,20-04-2011 11:06,1.95,15159.0,United Kingdom,2011-04-20,23.4
164883,550713,23071,MARIE ANTOIENETT TRINKET BOX GOLD,1,20-04-2011 11:11,12.5,15159.0,United Kingdom,2011-04-20,12.5
164884,550714,21756,BATH BUILDING BLOCK WORD,3,20-04-2011 11:12,5.95,15249.0,United Kingdom,2011-04-20,17.85
164903,550723,20728,LUNCH BAG CARS BLUE,4,20-04-2011 11:19,1.65,17454.0,United Kingdom,2011-04-20,6.6
165000,550750,21733,RED HANGING HEART T-LIGHT HOLDER,12,20-04-2011 11:45,2.95,13632.0,United Kingdom,2011-04-20,35.400000000000006
165022,550754,22423,REGENCY CAKESTAND 3 TIER,48,20-04-2011 11:57,10.95,15465.0,United Kingdom,2011-04-20,525.5999999999999
165024,550755,22585,PACK OF 6 BIRDY GIFT TAGS,24,20-04-2011 12:01,1.25,17548.0,United Kingdom,2011-04-20,30.0
165029,550756,22423,REGENCY CAKESTAND 3 TIER,10,20-04-2011 12:02,12.75,14148.0,United Kingdom,2011-04-20,127.5
165039,550764,21922,UNION STRIPE WITH FRINGE  HAMMOCK,1,20-04-2011 12:26,7.95,14527.0,United Kingdom,2011-04-20,7.95
165051,550765,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,20-04-2011 12:28,8.25,16103.0,United Kingdom,2011-04-20,16.5
165061,550766,22969,HOMEMADE JAM SCENTED CANDLES,12,20-04-2011 12:30,1.45,17463.0,United Kingdom,2011-04-20,17.4
165075,550767,22741,FUNKY DIVA PEN,48,20-04-2011 12:32,0.85,14776.0,United Kingdom,2011-04-20,40.8
165092,550768,82486,WOOD S/3 CABINET ANT WHITE FINISH,12,20-04-2011 12:44,8.15,15039.0,United Kingdom,2011-04-20,97.80000000000001
165117,550769,22084,PAPER CHAIN KIT EMPIRE,10,20-04-2011 12:56,2.95,15984.0,United Kingdom,2011-04-20,29.5
165127,550772,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,12,20-04-2011 13:13,3.75,17856.0,United Kingdom,2011-04-20,45.0
165129,550773,84879,ASSORTED COLOUR BIRD ORNAMENT,16,20-04-2011 13:15,1.69,17567.0,United Kingdom,2011-04-20,27.04
165149,550774,23205,CHARLOTTE BAG VINTAGE ALPHABET ,10,20-04-2011 13:18,0.85,14626.0,United Kingdom,2011-04-20,8.5
165178,550775,15036,ASSORTED COLOURS SILK FAN,12,20-04-2011 13:18,0.83,15805.0,United Kingdom,2011-04-20,9.959999999999999
165231,550776,23008,DOLLY GIRL BABY GIFT SET,1,20-04-2011 13:19,16.95,15805.0,United Kingdom,2011-04-20,16.95
165240,550777,23073,GEORGIAN TRINKET BOX,1,20-04-2011 13:35,12.5,16558.0,United Kingdom,2011-04-20,12.5
165264,550778,22349,DOG BOWL CHASING BALL DESIGN,6,20-04-2011 13:36,3.75,14868.0,United Kingdom,2011-04-20,22.5
165288,550779,84970S,HANGING HEART ZINC T-LIGHT HOLDER,144,20-04-2011 13:36,0.64,17511.0,United Kingdom,2011-04-20,92.16
165306,550781,47566,PARTY BUNTING,12,20-04-2011 13:43,4.95,13097.0,United Kingdom,2011-04-20,59.400000000000006
165325,550782,71053,WHITE METAL LANTERN,60,20-04-2011 13:55,3.39,18246.0,United Kingdom,2011-04-20,203.4
165327,550783,20718,RED RETROSPOT SHOPPER BAG,10,20-04-2011 13:58,1.25,13485.0,United Kingdom,2011-04-20,12.5
165350,550784,23201,JUMBO BAG ALPHABET,10,20-04-2011 13:59,2.08,13269.0,United Kingdom,2011-04-20,20.8
165371,550785,21829,DINOSAUR KEYRINGS ASSORTED,36,20-04-2011 14:02,0.21,15517.0,United Kingdom,2011-04-20,7.56
165398,550786,21718,RED METAL BEACH SPADE ,48,20-04-2011 14:06,1.25,16672.0,United Kingdom,2011-04-20,60.0
165401,550796,22963,JAM JAR WITH GREEN LID,2,20-04-2011 14:38,0.85,17211.0,United Kingdom,2011-04-20,1.7
165420,550797,22988,SOLDIERS EGG CUP ,12,20-04-2011 14:40,1.06,12901.0,United Kingdom,2011-04-20,12.72
165424,550798,22285,HANGING HEN ON NEST DECORATION,24,20-04-2011 14:41,1.65,15290.0,United Kingdom,2011-04-20,39.599999999999994
165430,550799,22501,PICNIC BASKET WICKER LARGE,2,20-04-2011 14:46,9.95,17115.0,United Kingdom,2011-04-20,19.9
165449,550801,23009,I LOVE LONDON BABY GIFT SET,6,20-04-2011 15:04,14.95,17402.0,United Kingdom,2011-04-20,89.69999999999999
165452,550802,22384,LUNCH BAG PINK POLKADOT,10,20-04-2011 15:21,1.65,17120.0,United Kingdom,2011-04-20,16.5
165470,550803,21213,PACK OF 72 SKULL CAKE CASES,1,20-04-2011 15:25,0.55,18177.0,United Kingdom,2011-04-20,0.55
165491,550804,21664,RIDGED GLASS STORAGE JAR CREAM LID,4,20-04-2011 15:32,3.75,16676.0,United Kingdom,2011-04-20,15.0
165510,550805,37327,ASSTD MULTICOLOUR CIRCLES MUG,48,20-04-2011 15:38,0.39,13162.0,United Kingdom,2011-04-20,18.72
165532,550806,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,20-04-2011 15:44,8.5,14334.0,United Kingdom,2011-04-20,17.0
165556,550811,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,6,20-04-2011 16:04,1.25,16011.0,United Kingdom,2011-04-20,7.5
165566,550817,21986,PACK OF 12 PINK POLKADOT TISSUES,12,20-04-2011 17:00,0.29,17946.0,United Kingdom,2011-04-20,3.4799999999999995
165583,550818,84993A,75 GREEN PETIT FOUR CASES,1,20-04-2011 17:10,0.42,15912.0,United Kingdom,2011-04-20,0.42
165596,550819,22761,CHEST 7 DRAWER MA CAMPAGNE,1,20-04-2011 17:37,24.95,17530.0,United Kingdom,2011-04-20,24.95
165667,550820,18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,6,21-04-2011 08:43,2.55,13148.0,United Kingdom,2011-04-21,15.299999999999999
165708,550822,22501,PICNIC BASKET WICKER LARGE,2,21-04-2011 09:26,9.95,14001.0,United Kingdom,2011-04-21,19.9
165723,550823,22550,HOLIDAY FUN LUDO,36,21-04-2011 09:36,3.39,16133.0,United Kingdom,2011-04-21,122.04
165749,550824,21934,SKULL SHOULDER BAG,5,21-04-2011 10:00,1.65,18177.0,United Kingdom,2011-04-21,8.25
165751,550826,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,36,21-04-2011 10:12,1.25,17158.0,United Kingdom,2011-04-21,45.0
165787,550828,84978,HANGING HEART JAR T-LIGHT HOLDER,6,21-04-2011 10:19,1.25,17315.0,United Kingdom,2011-04-21,7.5
165799,550829,85135C,RED DRAGONFLY HELICOPTER,1,21-04-2011 10:19,7.95,17841.0,United Kingdom,2011-04-21,7.95
165849,550830,23199,JUMBO BAG APPLES,10,21-04-2011 10:29,1.95,13534.0,United Kingdom,2011-04-21,19.5
165859,550831,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,10,21-04-2011 10:29,2.08,13534.0,United Kingdom,2011-04-21,20.8
165869,550832,20685,DOORMAT RED RETROSPOT,2,21-04-2011 10:31,7.95,17588.0,United Kingdom,2011-04-21,15.9
165879,550833,22476,EMPIRE UNION JACK TV DINNER TRAY,1,21-04-2011 10:48,4.95,15860.0,United Kingdom,2011-04-21,4.95
165882,550834,22423,REGENCY CAKESTAND 3 TIER,1,21-04-2011 10:51,12.75,14730.0,United Kingdom,2011-04-21,12.75
165907,550835,22694,WICKER STAR ,12,21-04-2011 10:52,2.1,15034.0,United Kingdom,2011-04-21,25.200000000000003
165988,550836,22427,ENAMEL FLOWER JUG CREAM,3,21-04-2011 10:55,5.95,14759.0,United Kingdom,2011-04-21,17.85
166023,550837,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,21-04-2011 11:03,1.65,15034.0,United Kingdom,2011-04-21,16.5
166039,550838,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,6,21-04-2011 11:31,1.65,14577.0,United Kingdom,2011-04-21,9.899999999999999
166063,550885,21471,STRAWBERRY RAFFIA FOOD COVER,6,21-04-2011 11:59,3.75,16185.0,United Kingdom,2011-04-21,22.5
166082,550890,22197,SMALL POPCORN HOLDER,100,21-04-2011 12:00,0.72,14711.0,United Kingdom,2011-04-21,72.0
166169,550900,22502,PICNIC BASKET WICKER SMALL,12,21-04-2011 12:11,5.95,16553.0,United Kingdom,2011-04-21,71.4
166187,550901,22219,LOVEBIRD HANGING DECORATION WHITE ,12,21-04-2011 12:12,0.85,13389.0,United Kingdom,2011-04-21,10.2
166205,550906,79030G,TUMBLER NEW ENGLAND,48,21-04-2011 12:34,0.39,14298.0,United Kingdom,2011-04-21,18.72
166264,550907,21936,RED RETROSPOT PICNIC BAG,50,21-04-2011 12:35,2.55,13798.0,United Kingdom,2011-04-21,127.49999999999999
166325,550912,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,21-04-2011 13:17,1.65,13267.0,United Kingdom,2011-04-21,19.799999999999997
166339,550913,21314,SMALL GLASS HEART TRINKET POT,8,21-04-2011 13:22,2.1,17631.0,United Kingdom,2011-04-21,16.8
166360,550914,22992,REVOLVER WOODEN RULER ,1,21-04-2011 13:29,1.95,17061.0,United Kingdom,2011-04-21,1.95
166388,550915,85141,JARDIN ETCHED GLASS FRUITBOWL,3,21-04-2011 13:30,3.95,13263.0,United Kingdom,2011-04-21,11.850000000000001
166418,550916,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,24,21-04-2011 13:39,0.85,17718.0,United Kingdom,2011-04-21,20.4
166424,550917,22564,ALPHABET STENCIL CRAFT,144,21-04-2011 13:40,1.06,17381.0,United Kingdom,2011-04-21,152.64000000000001
166428,550918,47504K,ENGLISH ROSE GARDEN SECATEURS,12,21-04-2011 14:03,1.95,17630.0,United Kingdom,2011-04-21,23.4
166447,550919,23201,JUMBO BAG ALPHABET,10,21-04-2011 14:06,1.95,14735.0,United Kingdom,2011-04-21,19.5
166448,550920,21922,UNION STRIPE WITH FRINGE  HAMMOCK,6,21-04-2011 14:07,7.95,14735.0,United Kingdom,2011-04-21,47.7
166451,550921,85015,SET OF 12  VINTAGE POSTCARD SET,6,21-04-2011 14:21,2.55,14770.0,United Kingdom,2011-04-21,15.299999999999999
166487,550923,22423,REGENCY CAKESTAND 3 TIER,1,21-04-2011 14:30,12.75,13748.0,United Kingdom,2011-04-21,12.75
166495,550925,48194,DOORMAT HEARTS,2,21-04-2011 14:37,7.95,17061.0,United Kingdom,2011-04-21,15.9
166517,550934,47566,PARTY BUNTING,100,21-04-2011 15:15,4.15,16163.0,United Kingdom,2011-04-21,415.00000000000006
166518,550936,84970S,HANGING HEART ZINC T-LIGHT HOLDER,24,21-04-2011 15:15,0.85,13495.0,United Kingdom,2011-04-21,20.4
166525,550937,84508A,CAMOUFLAGE DESIGN TEDDY,48,21-04-2011 15:16,2.1,13223.0,United Kingdom,2011-04-21,100.80000000000001
166526,550938,23232,WRAP VINTAGE PETALS  DESIGN,25,21-04-2011 15:16,0.42,16019.0,United Kingdom,2011-04-21,10.5
166539,550939,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,21-04-2011 15:25,2.95,16146.0,United Kingdom,2011-04-21,70.80000000000001
166558,550940,22567,20 DOLLY PEGS RETROSPOT,492,21-04-2011 15:26,1.25,18008.0,United Kingdom,2011-04-21,615.0
